region_name,model,issue_date,lead_day,forecast_date,temp_max,temp_min,apparent_temp,wind_chill,heat_index,relative_humidity,wind_speed,wind_gust,cloud_cover,shortwave_radiation,precipitation,snowfall
临沂,ecmwf_ifs025,2025-01-14,7,2025-01-21,7.5,-4.4,-1.4,-8.4,,51.5,9.4,,8.5,13.76,0.0,
临沂,gfs_seamless,2025-01-20,1,2025-01-21,12.4,1.7,2.9,0.0,,40.3,5.7,15.8,42.2,11.82,0.0,0.0
临沂,gfs_seamless,2025-01-19,2,2025-01-21,11.5,1.5,2.4,-0.2,,39.0,5.8,21.6,41.9,11.49,0.0,0.0
临沂,gfs_seamless,2025-01-18,3,2025-01-21,12.1,1.3,2.1,-0.7,,40.7,6.4,21.6,21.8,12.83,0.0,0.0
临沂,gfs_seamless,2025-01-17,4,2025-01-21,11.3,1.0,1.5,-1.0,,39.5,6.4,20.2,53.1,11.6,0.0,0.0
临沂,gfs_seamless,2025-01-16,5,2025-01-21,10.4,0.8,1.4,,,36.6,4.1,18.4,25.6,12.58,0.0,0.0
临沂,gfs_seamless,2025-01-15,6,2025-01-21,10.2,1.3,1.1,-0.2,,33.4,5.1,9.0,15.3,12.58,0.0,0.0
临沂,gfs_seamless,2025-01-14,7,2025-01-21,10.4,1.2,1.1,-0.6,,39.1,6.0,28.4,5.2,12.57,0.0,0.0
临沂,jma_seamless,2025-01-20,1,2025-01-21,10.7,-2.1,0.1,,,54.2,3.4,,33.3,,0.0,0.0
临沂,jma_seamless,2025-01-19,2,2025-01-21,10.2,-2.6,-0.4,,,48.0,2.2,,36.9,,0.0,0.0
临沂,jma_seamless,2025-01-18,3,2025-01-21,10.1,-2.9,-0.9,,,38.8,2.3,,44.0,,0.0,0.0
临沂,jma_seamless,2025-01-17,4,2025-01-21,10.4,-2.7,-1.0,,,37.8,2.5,,19.8,,0.0,0.0
临沂,jma_seamless,2025-01-16,5,2025-01-21,10.1,-2.7,-0.9,,,34.3,2.1,,21.5,,0.0,0.0
临沂,jma_seamless,2025-01-15,6,2025-01-21,10.6,-2.2,-1.0,,,43.8,3.6,,20.4,,0.0,0.0
临沂,jma_seamless,2025-01-14,7,2025-01-21,10.7,-1.6,-0.7,-3.4,,33.0,5.0,,10.0,,0.0,0.0
临沂,ecmwf_ifs025,2025-01-21,1,2025-01-22,7.4,-1.3,-3.0,-5.0,,69.2,10.4,,33.2,10.72,0.0,
临沂,ecmwf_ifs025,2025-01-20,2,2025-01-22,7.1,-1.0,-2.9,-4.8,,70.5,11.1,,27.0,11.01,0.0,
临沂,ecmwf_ifs025,2025-01-19,3,2025-01-22,6.4,-0.9,-3.0,-4.7,,76.5,11.4,,27.4,9.15,0.0,
临沂,ecmwf_ifs025,2025-01-18,4,2025-01-22,5.0,0.0,-1.6,-3.2,,80.1,9.6,,15.3,6.91,0.0,
临沂,ecmwf_ifs025,2025-01-17,5,2025-01-22,7.6,-0.8,-1.6,-4.2,,79.3,9.9,,25.8,5.88,0.3,
临沂,ecmwf_ifs025,2025-01-16,6,2025-01-22,6.4,-1.8,,-6.2,,56.8,13.0,,14.0,13.41,0.0,
临沂,ecmwf_ifs025,2025-01-15,7,2025-01-22,6.2,-5.1,-2.1,-10.3,,64.1,13.3,,24.0,13.86,0.0,
临沂,gfs_seamless,2025-01-21,1,2025-01-22,12.2,3.8,2.9,0.8,,58.1,12.2,34.2,51.4,12.28,0.0,0.0
临沂,gfs_seamless,2025-01-20,2,2025-01-22,11.6,4.1,2.9,1.2,,57.5,11.8,33.5,71.8,11.14,0.0,0.0
临沂,gfs_seamless,2025-01-19,3,2025-01-22,10.9,3.4,2.2,0.4,,56.7,11.6,31.0,73.8,9.61,0.0,0.0
临沂,gfs_seamless,2025-01-18,4,2025-01-22,9.6,3.6,2.3,1.2,,58.4,9.0,30.2,92.7,6.91,0.0,0.0
临沂,gfs_seamless,2025-01-17,5,2025-01-22,8.4,2.3,1.6,0.4,,60.2,6.5,12.2,93.1,6.51,0.0,0.0
临沂,gfs_seamless,2025-01-16,6,2025-01-22,10.5,1.9,1.3,-0.4,,53.5,7.6,19.4,65.6,9.8,0.0,0.0
临沂,gfs_seamless,2025-01-15,7,2025-01-22,9.7,0.3,-0.0,-3.1,,44.5,10.5,37.8,13.8,12.76,0.0,0.0
临沂,jma_seamless,2025-01-21,1,2025-01-22,9.3,1.9,1.9,-0.9,,75.8,9.5,,59.2,,0.0,0.0
临沂,jma_seamless,2025-01-20,2,2025-01-22,9.8,1.6,1.9,-1.2,,78.0,9.2,,65.2,,0.0,0.0
临沂,jma_seamless,2025-01-19,3,2025-01-22,9.2,1.5,1.0,-0.8,,56.3,7.5,,59.9,,0.0,0.0
临沂,jma_seamless,2025-01-18,4,2025-01-22,9.7,0.6,1.2,-1.6,,73.5,6.6,,54.4,,0.0,0.0
临沂,jma_seamless,2025-01-17,5,2025-01-22,10.5,0.3,0.8,-2.1,,68.2,7.0,,38.6,,0.0,0.0
临沂,jma_seamless,2025-01-16,6,2025-01-22,9.5,0.0,-0.0,-2.6,,50.8,7.7,,18.6,,0.0,0.0
临沂,jma_seamless,2025-01-15,7,2025-01-22,6.1,-1.9,-2.3,-4.5,,55.5,6.8,,21.7,,0.0,0.0
临沂,ecmwf_ifs025,2025-01-22,1,2025-01-23,8.4,-2.1,-1.9,-6.2,,81.8,11.5,,48.8,6.3,0.0,
临沂,ecmwf_ifs025,2025-01-21,2,2025-01-23,8.6,-2.1,-1.5,-6.1,,85.5,11.1,,58.2,5.54,0.0,
临沂,ecmwf_ifs025,2025-01-20,3,2025-01-23,8.6,-1.5,-1.0,-5.5,,84.0,11.5,,74.3,6.13,0.0,
临沂,ecmwf_ifs025,2025-01-19,4,2025-01-23,8.7,-1.9,-1.3,-5.9,,85.7,11.3,,88.0,3.9,0.3,
临沂,ecmwf_ifs025,2025-01-18,5,2025-01-23,7.6,-1.6,-0.4,-5.1,,84.8,9.7,,62.1,4.93,0.0,
临沂,ecmwf_ifs025,2025-01-17,6,2025-01-23,8.7,-2.6,,-6.3,,86.1,9.6,,78.8,5.9,0.3,
临沂,ecmwf_ifs025,2025-01-16,7,2025-01-23,8.1,-2.5,1.0,-6.0,,73.6,9.1,,35.4,13.97,0.0,
临沂,gfs_seamless,2025-01-22,1,2025-01-23,10.2,2.3,2.1,-1.0,,78.0,11.9,31.7,77.9,9.89,0.0,0.0
临沂,gfs_seamless,2025-01-21,2,2025-01-23,9.7,2.6,2.3,-0.6,,79.4,11.9,31.7,63.5,7.66,0.0,0.0
临沂,gfs_seamless,2025-01-20,3,2025-01-23,10.4,2.1,2.1,-1.0,,74.8,10.7,29.5,66.1,10.83,0.0,0.0
临沂,gfs_seamless,2025-01-19,4,2025-01-23,9.7,1.4,1.4,-1.5,,67.7,9.3,29.5,38.0,12.54,0.0,0.0
临沂,gfs_seamless,2025-01-18,5,2025-01-23,10.8,2.2,2.3,-0.4,,65.2,8.9,31.7,67.7,11.73,0.0,0.0
临沂,gfs_seamless,2025-01-17,6,2025-01-23,11.1,2.4,2.4,0.1,,55.4,7.9,21.2,75.2,12.18,0.0,0.0
临沂,gfs_seamless,2025-01-16,7,2025-01-23,9.6,1.0,1.1,-1.3,,65.5,7.3,32.0,32.1,11.84,0.0,0.0
临沂,jma_seamless,2025-01-22,1,2025-01-23,9.6,4.0,3.6,1.8,,82.8,8.5,,88.3,,0.0,0.0
临沂,jma_seamless,2025-01-21,2,2025-01-23,10.4,3.6,4.0,1.3,,86.8,8.7,,77.9,,0.0,0.0
临沂,jma_seamless,2025-01-20,3,2025-01-23,9.5,1.8,3.2,-0.4,,88.5,7.2,,69.7,,0.0,0.0
临沂,jma_seamless,2025-01-19,4,2025-01-23,9.1,0.3,1.7,-1.7,,87.2,6.0,,55.4,,0.0,0.0
临沂,jma_seamless,2025-01-18,5,2025-01-23,7.1,1.3,1.7,,,85.8,3.5,,96.2,,0.0,0.0
临沂,jma_seamless,2025-01-17,6,2025-01-23,7.4,1.7,1.9,,,91.0,4.2,,81.7,,0.6,0.0
临沂,jma_seamless,2025-01-16,7,2025-01-23,10.8,-0.3,0.9,-2.2,,82.2,5.5,,4.2,,0.0,0.0
临沂,ecmwf_ifs025,2025-01-23,1,2025-01-24,8.4,-2.8,-1.9,-6.6,,78.3,9.7,,49.3,4.7,0.0,
临沂,ecmwf_ifs025,2025-01-22,2,2025-01-24,9.2,-1.9,-0.9,-6.0,,77.2,11.4,,50.8,7.77,0.0,
临沂,ecmwf_ifs025,2025-01-21,3,2025-01-24,7.2,-1.4,-0.9,-5.7,,80.1,12.8,,59.7,4.53,0.3,
临沂,ecmwf_ifs025,2025-01-20,4,2025-01-24,9.5,-1.5,-0.3,-6.0,,79.3,13.9,,63.6,5.64,1.5,
临沂,ecmwf_ifs025,2025-01-19,5,2025-01-24,9.7,-1.0,-0.9,-5.3,,69.1,13.5,,85.5,4.87,0.0,
临沂,ecmwf_ifs025,2025-01-18,6,2025-01-24,8.4,-1.6,,-6.1,,69.8,13.5,,49.0,11.67,0.0,
临沂,ecmwf_ifs025,2025-01-17,7,2025-01-24,8.9,-2.8,3.6,-6.5,,69.0,9.6,,51.6,13.77,0.0,
临沂,gfs_seamless,2025-01-23,1,2025-01-24,10.0,3.6,2.4,0.6,,73.1,11.8,31.7,99.9,8.39,0.0,0.0
